Platform,Domain,Title,Organization,Rating,Learners,Duration,Difficulty,Price,Duration_Months,Is_Paid,Difficulty_Clean,Difficulty_Encoded,Success_Label
Coursera,Data Science,Foundations of ML & Python for Data Science,Packt,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Genomic Data Science and Clustering (Bioinformatics V),University of California San Diego,4.1,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,0
Coursera,Data Science,Introduction to Data Analytics,IBM,4.8,20000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Data Science Project Capstone: Predicting Bicycle Rental,University of London,4.5,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Advanced Linear Models for Data Science 2: Statistical Linear Models,Johns Hopkins University,4.6,7950.0,1 - 4 Weeks,Advanced,Paid / Subscription,0.25,1,advanced,2.0,1
Coursera,Data Science,Matrix Calculus for Data Science & Machine Learning,Packt,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Data Science Fundamentals Part 2: Unit 1,Pearson,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Google Data Analytics,Google,4.8,181000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Introduction to Bayesian Statistics for Data Science,University of Colorado Boulder,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Data Science Graduate Certificate,University of Colorado Boulder,4.6,7950.0,6 - 12 Months,,Paid / Subscription,6.0,1,,0.0,1
Coursera,Data Science,Statistical Methods for Data Science,Ball State University,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,R Ultimate 2024 - R for Data Science and Machine Learning,Packt,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Generative AI for Data Scientists,IBM,4.7,11000.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Foundations of Data Science and Machine Learning with Python,Packt,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Data Science Decisions in Time: Using Data Effectively,Johns Hopkins University,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,The Data Scientistâs Toolbox,Johns Hopkins University,4.6,34000.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Data Science,Excel Basics for Data Analysis,IBM,4.7,11000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Data Science Fundamentals Part 2: Unit 2,Pearson,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Product Management: Data Science and Agile Systems,"University of Maryland, College Park",4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Prepare for DP-100: Data Science on Microsoft Azure Exam,Microsoft,4.4,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,0
Coursera,Data Science,Data Science Foundations with No-Code Tools,LearnQuest,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Data Science,Data Science Fundamentals Part 2: Unit 3,Pearson,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Advanced Data Science Techniques (with AWS Integration),Coursera,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,"Foundations: Data, Data, Everywhere",Google,4.8,121000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,SQL for Data Science (and Version Control with GitHub),Coursera,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,"Machine Learning, Data Science and Generative AI with Python",Packt,4.6,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Data Science,IBM AI Foundations for Business,IBM,4.7,99000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Data Analysis and Visualization with Power BI,Microsoft,4.7,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Python for Data Science (and Version Control with GitHub),Coursera,3.9,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Data Science,IBM Data Engineering,IBM,4.6,62000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Introduction to Big Data,University of California San Diego,4.6,11000.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,1
Coursera,Data Science,Basic Data Processing and Visualization,University of California San Diego,4.3,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,0
Coursera,Data Science,Introduction to Genomic Technologies,Johns Hopkins University,4.6,4800.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,0
Coursera,Data Science,Introduction to Statistics,Stanford University,4.6,4300.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Data Science,Data Science: Tus Primeros Pasos con Python,Universidades AnÃ¡huac,2.7,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Data Science,IBM & Darden Digital Strategy,University of Virginia Darden School Foundation,4.7,50000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Introduction to Data Science (Public Policy),O.P. Jindal Global University,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,"Game Development, Data Science, and Machine Learning",Packt,4.6,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Data Science,IBM Data Analytics with Excel and R,IBM,4.7,31000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Data Science Fundamentals Part 1: Unit 3,Pearson,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Python for Everybody,University of Michigan,4.8,280000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Data Science and Machine Learning H2O.ai Platforms,H2O.ai,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,AI Foundations for Everyone,IBM,4.7,35000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Big Data Science with the BD2K-LINCS Data Coordination and Integration Center,Icahn School of Medicine at Mount Sinai,4.8,2000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,0
Coursera,Data Science,Python for Data Analysis: Pandas & NumPy,Coursera,4.5,7950.0,2 Hours,Beginner,Paid / Subscription,0.002777777777777778,1,beginner,0.0,1
Coursera,Data Science,No-Code Machine Learning and Data Science for Everyone,LearnQuest,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,AI For Everyone,DeepLearning.AI,4.8,51000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Data Visualization with R,IBM,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Prepare Data for Exploration,Google,4.8,23000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Key Technologies for Business,IBM,4.7,106000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Designing Larger Python Programs for Data Science,Duke University,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Data Analysis and Visualization Foundations,IBM,4.7,30000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Statistics and Applied Data Analysis,University of Colorado Boulder,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Data Visualization with Python,IBM,4.5,12000.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Data Analysis with R,IBM,4.7,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,"Python - Complete Python, Django, Data Science and ML Guide",Packt,4.6,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Data Science,Evaluate and Reproduce Data Findings Fast,Coursera,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Data Science,Data Mining,University of Illinois Urbana-Champaign,4.5,2900.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,0
Coursera,Data Science,The Structured Query Language (SQL),University of Colorado Boulder,4.7,1100.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Data Science,Process Data from Dirty to Clean,Google,4.8,19000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Data Science Decisions in Time: Information Theory & Games,Johns Hopkins University,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Data Science Decisions in Time:Sequential Hypothesis Testing,Johns Hopkins University,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Analyze Data to Answer Questions,Google,4.6,12000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Introduction to Data Engineering,IBM,4.7,3500.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Data Science,Data Analytics and Big Data,Illinois Tech,4.4,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,0
Coursera,Data Science,Data-Driven Animation for Science Communication,"University of California, Santa Cruz",4.7,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Big Data,University of California San Diego,4.5,14000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Scalable Machine Learning on Big Data using Apache Spark,IBM,3.8,1300.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,0
Coursera,Data Science,Ask Questions to Make Data-Driven Decisions,Google,4.7,35000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,"Applied Plotting, Charting & Data Representation in Python",University of Michigan,4.5,6300.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,0
Coursera,Data Science,Capstone: Data Science Problem in Linear Algebra Framework,Howard University,4.4,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,0
Coursera,Data Science,Google Data Analytics Capstone: Complete a Case Study,Google,4.8,19000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Share Data Through the Art of Visualization,Google,4.6,9900.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Master of Science in Data Science (Statistics),University of Leeds,4.6,7950.0,24 months,,Paid / Subscription,24.0,1,,0.0,1
Coursera,Data Science,Generative AI Data Analyst,Vanderbilt University,4.8,8300.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,"Understanding Data: Navigating Statistics, Science, and AI",University of Michigan,4.7,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Survey Data Collection and Analytics,"University of Maryland, College Park",4.4,1400.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Data Science,Data Visualization & Dashboarding with R,Johns Hopkins University,4.8,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Python Data Structures,University of Michigan,4.9,97000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Microsoft Power BI Data Analyst,Microsoft,4.6,8900.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Data Science Model Deployments and Cloud Computing on GCP,Packt,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Introduction to Data Analysis using Microsoft Excel,Coursera,4.7,4500.0,2 Hours,Intermediate,Paid / Subscription,0.002777777777777778,1,intermediate,1.0,0
Coursera,Data Science,Getting and Cleaning Data,Johns Hopkins University,4.5,8100.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Data Science,Data Literacy,Johns Hopkins University,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,IBM Data Management,IBM,4.7,18000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Data Visualization with Tableau,"University of California, Davis",4.5,8300.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Building Data Lakes on AWS,Amazon Web Services,4.7,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Generative AI for Data Analysts,IBM,4.7,11000.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,4.7,14000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,4.7,3500.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,0
Coursera,Data Science,Big Data Modeling and Management Systems,University of California San Diego,4.4,3000.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,0
Coursera,Data Science,ë°ì´í° ê³¼íì´ë ë¬´ìì¸ê°?,IBM,4.5,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,The Science of Well-Being,Yale University,4.9,40000.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,1
Coursera,Data Science,Google Advanced Data Analytics Capstone,Google,4.8,1400.0,1 - 4 Weeks,Advanced,Paid / Subscription,0.25,1,advanced,2.0,0
Coursera,Data Science,Data Analytics and Deep Learning,Illinois Tech,4.5,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Data Science,Statistics and Calculus Methods for Data Analysis,University of Pittsburgh,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Computer Science: Programming with a Purpose,Princeton University,4.7,1300.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Data Science,Data Warehousing for Business Intelligence,University of Colorado System,4.5,4100.0,3 - 6 Months,Advanced,Paid / Subscription,3.0,1,advanced,2.0,0
Coursera,Data Science,Data Visualization and Modeling in Python,Duke University,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Data Science,Introduction to Data Analysis Using Excel,Rice University,4.7,10000.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Data Science,The Science of Gastronomy,The Hong Kong University of Science and Technology,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Data Science,Data Analysis and Interpretation,Wesleyan University,4.4,1400.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Data Science,Materials Data Sciences and Informatics,Georgia Institute of Technology,4.5,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Data Science,Data Engineering Foundations,IBM,4.6,59000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,AI Workflow: Business Priorities and Data Ingestion,IBM,4.3,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,0
Coursera,Data Science,Preparing Data for Analysis with Microsoft Excel,Microsoft,4.7,5400.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Data Science,IBM AI Engineering,IBM,4.6,22000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Data Science,Excel Fundamentals for Data Analysis,Macquarie University,4.8,4200.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,0
Coursera,Data Science,Data-driven Decision Making,PwC,4.6,6200.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Data Science,Big Data Integration and Processing,University of California San Diego,4.4,2400.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Data Science,IBM AI Developer,IBM,4.6,80000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Data Science,Business Data Management and Communication,University of Illinois Urbana-Champaign,4.7,6300.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,0
Coursera,Data Science,Exploratory Data Analysis,Johns Hopkins University,4.7,6100.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,0
Coursera,Data Science,Present Insights: Drive Prioritization with Data Stories,Coursera,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Data Science,Bachelor of Science in Computer Science,BITS Pilani,4.6,7950.0,72 months,,Paid / Subscription,72.0,1,,0.0,1
Coursera,Data Science,"Intro to Data Analytics, SQL, and EDA Using Python",University of Pennsylvania,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Data Science,Science Literacy,University of Alberta,4.4,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
